event_name,event_date,race_name,distance_m,athlete_name,finish_time,swim_time,bike_time,run_time,overall_position,category,country,bib,source
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Bethan Male,2:21:06,0:27:04,1:06:30,0:40:49,20,f30-34,GBR,1190,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Arnaud De Canson,2:21:28,0:27:04,1:04:05,0:42:37,21,n30-34,FRA,1177,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Jose Luis Andres,2:22:09,0:29:32,1:05:03,0:40:07,22,n30-34,ESP,1129,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Sami Lachgar,2:22:31,0:26:45,1:09:08,0:38:28,23,n35-39,FRA,1212,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Benjamin Gaultier,2:22:34,0:29:57,0:56:32,0:47:29,24,n30-34,FRA,1150,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Kevin Rasponi,2:23:23,0:26:12,1:08:47,0:42:18,25,n30-34,FRA,1169,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Tariq Sheikh,2:23:26,0:27:40,1:04:48,0:43:16,26,n35-39,MUS,1220,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Gauthier Garret,2:23:28,0:27:45,1:09:31,0:37:40,27,n35-39,FRA,1209,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Maeva Guillaume,2:23:56,0:23:16,1:08:34,0:45:01,28,f25-29,FRA,1066,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Leo Babet,2:24:30,0:25:36,1:06:58,0:44:29,29,n25-29,FRA,1083,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Julien Colletas,2:24:38,0:41:22,0:34:30,0:55:15,30,n35-39,FRA,1205,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Fabien Dominski,2:24:38,0:28:22,1:04:24,0:44:57,31,n35-39,FRA,1372,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Theo Cuenin,2:24:44,0:25:22,1:04:11,0:46:29,32,n20-24,FRA,1024,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Guillaume Nowak,2:24:44,0:22:37,1:04:52,0:48:50,33,n25-29,FRA,1108,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Jorick Picco,2:24:46,0:25:26,1:00:54,0:50:21,34,n45-49,FRA,1300,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Nicolas Giraudo,2:24:47,0:25:32,1:03:21,0:48:49,35,n35-39,FRA,1368,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Timothee Romano,2:25:34,0:27:17,1:10:08,0:41:47,36,n25-29,FRA,1364,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Theo Denaes,2:25:48,0:27:43,1:08:55,0:43:33,37,n25-29,FRA,1371,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Pierre Pontoizeau,2:25:52,0:25:10,1:06:50,0:46:05,38,n25-29,FRA,1111,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Daniel Ingall,2:25:57,0:27:59,1:06:57,0:43:49,39,n50-54,GBR,1319,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Tom Barneoud-Rousset,2:25:58,0:25:55,1:05:02,0:47:12,40,n30-34,FRA,1131,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,David Gallarato,2:26:33,0:24:34,1:07:06,0:48:13,41,n45-49,ITA,1080,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Matheo Enee,2:26:54,0:24:29,1:10:07,0:45:24,42,n25-29,FRA,1091,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Corentin Rabier,2:27:08,0:23:08,1:09:22,0:47:18,43,n25-29,FRA,1113,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Yannick Subirana,2:27:17,0:27:36,1:05:51,0:46:03,44,n50-54,FRA,1327,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Vincent Mombru,2:27:30,0:30:42,1:07:15,0:41:20,45,n40-44,FRA,1270,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Lisa Jullien,2:27:41,0:27:33,1:06:58,0:45:41,46,f25-29,FRA,1069,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Loic Oge,2:28:15,0:28:10,1:06:10,0:46:46,47,n40-44,FRA,1397,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Cedric Rousseau,2:28:26,0:21:37,1:09:33,0:49:10,48,n40-44,FRA,1265,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Francesco Perazzini,2:28:39,0:24:25,1:13:06,0:44:34,49,n30-34,ITA,1165,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Elke Dom,2:28:42,0:26:48,1:06:55,0:47:02,50,f50-54,BEL,1251,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Esteban Lopez,2:28:52,0:29:08,1:11:09,0:41:03,51,n25-29,FRA,1104,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Clement Just,2:29:19,0:29:47,1:07:38,0:44:53,52,n25-29,FRA,1102,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Serge Diez,2:29:20,0:27:05,1:06:48,0:48:37,53,n60-64,FRA,1351,sportstats
