event_name,event_date,race_name,distance_m,athlete_name,finish_time,swim_time,bike_time,run_time,overall_position,category,country,bib,source
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Ellen Leabeater,2:37:05,,,,124,f30-34,AUS,1279,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Peter Chistiakoff,2:37:25,,,,125,n30-34,AUS,1325,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Jordan Schultz,2:37:36,,,,126,n25-29,AUS,1168,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Matthew Steele,2:37:37,,,,127,n20-24,AUS,1058,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Jhoyner Jumi,2:37:42,,,,128,n30-34,COL,1311,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Lewis Daly,2:37:44,,,,129,n30-34,GBR,1319,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Victor Vaccarini,2:38:05,,,,130,n35-39,BRA,1461,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Andrew Reynolds,2:38:07,,,,131,n45-49,AUS,1694,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Harrison Hughes,2:38:18,,,,132,n30-34,AUS,1312,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Tom De Waele,2:38:24,,,,133,n30-34,BEL,1348,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Fergus Robbins,2:38:37,,,,134,n25-29,AUS,1214,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Jessica Tesaury,2:38:44,,,,135,f45-49,CHE,1617,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Cody Grant,2:38:54,,,,136,n25-29,AUS,1210,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Capri Vidler,2:39:04,,,,137,f25-29,AUS,1146,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Keith Lowry,2:39:25,,,,138,n55-59,IRL,1806,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,James Obrien,2:39:34,,,,139,n35-39,AUS,1433,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Kylie Donnellan,2:39:36,,,,140,f50-54,AUS,1714,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Bernardo Massard,2:39:50,,,,141,n25-29,BRA,1225,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,James Meldrum,2:39:57,,,,142,n25-29,AUS,1169,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Jason Gearing,2:39:59,,,,143,n55-59,AUS,1815,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Oliver Wright,2:40:10,,,,144,n30-34,NZL,1351,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Charli Wood,2:40:18,,,,145,f25-29,AUS,1089,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Riley Shanahan,2:40:18,,,,146,n25-29,AUS,1159,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Tomas Woodford-Webb,2:40:22,,,,147,n25-29,NZL,1204,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Eddie Oldroyd,2:40:23,,,,148,n35-39,AUS,1517,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Erwan Cochet,2:40:26,,,,149,n25-29,FRA,1218,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Gabriel Prado,2:40:39,,,,150,n30-34,BRA,1333,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Barton Champness,2:40:53,,,,151,n60-64,AUS,1874,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Ella Webster,2:41:12,,,,152,f20-24,AUS,1022,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Luke Addy,2:41:24,,,,153,n30-34,AUS,1313,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Lachlan Allen,2:41:27,,,,154,n25-29,AUS,1167,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Jack Liddy,2:41:29,,,,155,n20-24,AUS,1049,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Peter Breakell,2:41:29,,,,156,n30-34,IRL,1297,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Cinara Teles Slompo,2:41:34,,,,157,f30-34,BRA,1278,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Jake Shaw,2:41:37,,,,158,n30-34,AUS,1304,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Penny Seldon,2:42:01,,,,159,f35-39,AUS,1415,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Jackson Thomas,2:42:11,,,,160,n25-29,AUS,1198,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Tae Kyung Kim,2:42:16,,,,161,n25-29,KOR,1908,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Nick O'Sullivan,2:42:21,,,,162,n40-44,AUS,1592,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Riki Greenland,2:42:24,,,,163,n50-54,NZL,1751,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Beau Malone,2:42:33,,,,164,n40-44,AUS,1580,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Ryan Morland,2:42:38,,,,165,n30-34,AUS,1323,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Caroline Farrell,2:43:01,,,,166,f40-44,AUS,1543,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Dionne Nowak,2:43:01,,,,167,f50-54,AUS,1728,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Shelley Lewis,2:43:08,,,,168,f45-49,AUS,1648,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Kerry Jonker,2:43:13,,,,169,f30-34,AUS,1242,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Malcolm Roberts,2:43:36,,,,170,n50-54,AUS,1765,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Anthony Henderson,2:43:48,,,,171,n55-59,AUS,1805,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Chris Macdonald,2:43:55,,,,172,n45-49,AUS,1705,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Andrew Marsden,2:44:01,,,,173,n45-49,AUS,1699,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Beth Logan,2:44:07,,,,174,f25-29,AUS,1100,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Uwe Dalichow,2:44:11,,,,175,n50-54,DEU,1769,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Jake Mun,2:44:25,,,,176,n25-29,AUS,1160,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Chris Perkins,2:44:29,,,,177,n35-39,AUS,1484,sportstats
T100 Triathlon World Tour - Gold Coast,2026-03-22,Olympic Triathlon,51500,Samantha Timbrell,2:45:02,,,,178,f25-29,GBR,1143,sportstats
